Vapor Product,E-cigarettes,Not Applicable,41.99,Illinois,6971824065169,Box,Foger Switch Pro Kit 30K Puffs Disposable Pod 5ct,Foger,,Foger,5.00,Box,0.00,41.99,1,0.00,41.99,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,41.99,Illinois,6971824063196,Box,Foger Switch Pro Kit 30K Puffs Disposable Pod 5ct,Foger,,Foger,5.00,Box,0.00,41.99,1,0.00,41.99,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,41.99,Illinois,6971824063325,Box,Foger Switch Pro Kit 30K Puffs Disposable Pod 5ct,Foger,,Foger,5.00,Box,0.00,41.99,1,0.00,41.99,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,41.99,Illinois,6971824065206,Box,Foger Switch Pro Kit 30K Puffs Disposable Pod 5ct,Foger,,Foger,5.00,Box,0.00,41.99,1,0.00,41.99,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,41.99,Illinois,6971824063257,Box,Foger Switch Pro Kit 30K Puffs Disposable Pod 5ct,Foger,,Foger,5.00,Box,0.00,41.99,1,0.00,41.99,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,41.99,Illinois,6971824063363,Box,Foger Switch Pro Kit 30K Puffs Disposable Pod 5ct,Foger,,Foger,5.00,Box,0.00,41.99,1,0.00,41.99,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,41.99,Illinois,6971824063219,Box,Foger Switch Pro Kit 30K Puffs Disposable Pod 5ct,Foger,,Foger,5.00,Box,0.00,41.99,1,0.00,41.99,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,52.50,Illinois,6971824064667,Box,Foger Switch Pro Kit 30k Puffs Disposable 5ct (FRO,Foger,,Foger,5.00,Box,0.00,52.50,1,0.00,52.50,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,52.50,Illinois,6971824064520,Box,Foger BIT 35k Puffs Disposable 5ct (FCUKING FAB),Foger,,Foger,5.00,Box,0.00,52.50,1,0.00,52.50,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,52.50,Illinois,6971824063578,Box,Foger Switch Pro Kit 30k Puffs Disposable 5ct (SOU,Foger,,Foger,5.00,Box,0.00,52.50,1,0.00,52.50,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,52.50,Illinois,6971824064698,Box,Foger Switch Pro Kit 30k Puffs Disposable 5ct (ORA,Foger,,Foger,5.00,Box,0.00,52.50,1,0.00,52.50,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,52.50,Illinois,6971824064544,Box,Foger BIT 35k Puffs Disposable 5ct (GEORGIA PEACH),Foger,,Foger,5.00,Box,0.00,52.50,1,0.00,52.50,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,52.50,Illinois,6971824063547,Box,Foger Switch Pro Kit 30k Puffs Disposable 5ct (BLU,Foger,,Foger,5.00,Box,0.00,52.50,1,0.00,52.50,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,52.50,Illinois,6971824063493,Box,Foger Switch Pro Kit 30k Puffs Disposable 5ct (STR,Foger,,Foger,5.00,Box,0.00,52.50,1,0.00,52.50,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,52.50,Illinois,6971824066982,Box,Foger BIT 35k Puffs Disposable 5ct (STRAWBERRY BUR,Foger,,Foger,5.00,Box,0.00,52.50,1,0.00,52.50,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,52.50,Illinois,6971824064988,Box,Foger Switch Pro Kit 30k Puffs Disposable 5ct (DRA,Foger,,Foger,5.00,Box,0.00,52.50,1,0.00,52.50,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
